year_month,year,month,shop_id,item_id,qty,avg_price,avg_mrp,promo_days,stockout_days,revenue,item_category_id,brand,tier,mrp_inr,unit_cost_inr,is_perishable,item_category_name,shop_city,shop_state,shop_region,store_type,store_size_sqft,holiday_days,weekend_days,festive_days,summer_days,monsoon_days,days_in_month,promo_discount_pct,promo_uplift,promo_campaigns,avg_on_hand,avg_reorder_point,avg_lead_time,inv_snapshots,price_ratio,price_discount_pct,qty_lag_1,qty_lag_2,qty_lag_3,qty_roll_3,qty_roll_6,price_lag_1,price_change_pct,qty_trend,promo_intensity,qty_next_month,promo_flag,cost_est,profit_est,anomaly_score,is_anomaly
2024-02,2024,2,40,164,7,3638.16,4047.78,0,0,12198.062999999998,89,Pepsi,Economy,3371.04,2752.09,0,Value Packs,Mumbai,Maharashtra,West,Hypermarket,56118,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8988037887434593,0.10119621125654066,2.0,6.0,5.0,4.333333333333333,3.5,3407.42,0.06771692363497393,0.833333333333333,0.0,3.0,0,19264.63,-7066.567000000003,-0.06638227356369819,-1
2022-12,2022,12,37,1025,14,73.45,146.07,1,0,1028.3,22,Saffola,Economy,130.19,116.27,0,"Sauces, Ketchup & Spreads",Nashik,Maharashtra,West,Large Format,22462,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5028411035804752,0.4971588964195248,9.0,6.0,10.0,8.333333333333334,0.0,128.1,-0.42661982492880696,8.333333333333334,0.08333333333333333,2.0,1,1627.78,-599.48,-0.06621789176791881,-1
2022-02,2022,2,13,1028,14,2347.13,2782.74,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Dehradun,Uttarakhand,North,Supermarket,27118,1,4,1,3,3,12,0.0,1.0,0,55.0,21.0,3.0,1,0.8434600429792221,0.15653995702077794,28.0,14.0,14.0,18.666666666666668,0.0,1889.525,0.24217991281291332,18.666666666666668,0.0,28.0,0,33143.18,-20945.117000000002,-0.06592653420852546,-1
2024-02,2024,2,50,1092,14,1856.07,2595.81,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Meerut,Uttar Pradesh,North,Supermarket,25560,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7150253678042692,0.2849746321957308,9.0,14.0,14.0,12.333333333333334,13.166666666666666,2098.76,-0.11563494629417624,-0.8333333333333321,0.0,12.0,0,27126.26,-14928.197,-0.06573822977832866,-1
2024-02,2024,2,37,64,4,3085.36,4337.94,1,0,12198.062999999998,81,Haldiram,Regular,3612.11,3283.82,0,Home Décor,Nashik,Maharashtra,West,Large Format,22462,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7112500403417291,0.2887499596582709,3.0,1.0,1.0,1.6666666666666667,1.6666666666666667,3515.04,-0.12224042966161393,0.0,0.08333333333333333,2.0,1,13135.28,-937.2170000000024,-0.06558201015187282,-1
2024-02,2024,2,40,599,8,1888.71,2728.385,1,0,14560.060000000001,79,Patanjali,Economy,2274.41,2013.2,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Hypermarket,56118,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6922446795448589,0.3077553204551411,2.0,3.0,2.0,2.3333333333333335,2.3333333333333335,2236.28,-0.15542329218370546,0.0,0.08333333333333333,5.0,1,16105.6,-1545.539999999999,-0.06550519953960621,-1
2022-02,2022,2,42,84,8,853.89,1499.07,1,0,6831.12,37,Pepsi,Economy,1402.97,1095.53,0,OTC Medicines,Bhubaneswar,Odisha,East,Supermarket,39830,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5696131601592987,0.43038683984070125,2.0,3.0,3.0,2.6666666666666665,0.0,1333.83,-0.3598209664201427,2.6666666666666665,0.08333333333333333,5.0,1,8764.24,-1933.12,-0.06529475429377984,-1
2024-02,2024,2,21,350,12,210.23,340.89,1,0,2522.76,2,Red Bull,Premium,283.85,255.08,1,Dairy & Eggs,Bengaluru,Karnataka,South,Hypermarket,64803,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.616709202382,0.383290797618,5.0,7.0,2.0,4.666666666666667,6.0,259.74,-0.19061368987982724,-1.333333333333333,0.08333333333333333,5.0,1,3060.96,-538.1999999999998,-0.06517715096525578,-1
2023-10,2023,10,32,1092,14,1847.9,2547.37,1,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Indore,Madhya Pradesh,Central,Supermarket,26766,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7254148396189011,0.2745851603810989,8.0,12.0,14.0,11.333333333333334,14.333333333333334,2244.06,-0.17653716915923046,-3.0,0.08333333333333333,12.0,1,27126.26,-14928.197,-0.06509384438814036,-1
2025-02,2025,2,38,1028,14,2462.67,3309.53,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Chandigarh,Chandigarh,North,Supermarket,19507,1,4,1,3,3,12,0.0,1.0,0,83.5,21.0,6.0,2,0.7441147232386471,0.25588527676135286,14.0,26.0,14.0,18.0,16.0,2717.81,-0.0938770553887589,2.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.06505445476761262,-1
2023-10,2023,10,41,410,25,386.26,473.62,1,0,12313.51,3,Surf Excel,Premium,402.93,332.06,1,Bakery,Ranchi,Jharkhand,East,Supermarket,35348,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8155483298847177,0.1844516701152823,28.0,14.0,14.0,18.666666666666668,0.0,329.90999999999997,0.17080415819222172,18.666666666666668,0.08333333333333333,14.0,1,8301.5,4012.01,-0.0650343024347163,-1
2024-11,2024,11,16,1151,14,237.84,451.2,1,0,4994.64,8,Tata,Regular,359.68,291.26,0,"Sugar, Jaggery & Salt",Mumbai,Maharashtra,West,Large Format,76820,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.527127659574468,0.47287234042553195,8.0,5.0,8.0,7.0,0.0,396.84,-0.40066525450895757,7.0,0.08333333333333333,14.0,1,4077.64,917.0000000000005,-0.06502782989075728,-1
2024-11,2024,11,13,1028,14,2914.88,3263.36,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Dehradun,Uttarakhand,North,Supermarket,27118,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8932143557560306,0.10678564424396941,14.0,14.0,14.0,14.0,19.333333333333332,2490.62,0.1703431273456638,-5.333333333333332,0.0,14.0,0,33143.18,-20945.117000000002,-0.06495729524088467,-1
2022-02,2022,2,39,219,1,2489.89,4201.69,1,0,2489.89,81,Nestlé,Regular,3936.11,3484.47,0,Home Décor,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,1,4,1,3,3,12,0.0,1.0,0,33.0,21.0,8.0,1,0.5925925044446402,0.4074074955553598,3.0,1.0,5.0,3.0,0.0,3453.07,-0.2789343974263672,3.0,0.08333333333333333,4.0,1,3484.47,-994.5799999999999,-0.06440179955618264,-1
2024-10,2024,10,14,1174,7,4125.349199999999,5119.204599999996,1,0,24396.125999999997,99,Monster,Economy,4243.96,3703.9,0,Category 99,Tirupati,Andhra Pradesh,South,Supermarket,20831,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,1.0,1.0,1.3333333333333333,1.5,4125.349199999999,0.0,-0.16666666666666674,0.08333333333333333,3.0,1,25927.3,-1531.1740000000027,-0.06424843045365836,-1
2024-02,2024,2,8,997,15,499.855,645.025,1,0,7216.53,67,Paper Boat,Regular,538.17,464.17,0,Batteries,Raipur,Chhattisgarh,Central,Supermarket,23889,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7749389558544243,0.2250610441455757,1.0,12.0,1.0,4.666666666666667,6.0,488.68,0.022867725254015484,-1.333333333333333,0.08333333333333333,7.0,1,6962.55,253.97999999999956,-0.06410621557951846,-1
2024-12,2024,12,1,293,14,281.1,529.25,1,0,4216.5,57,ITC,Regular,419.35,373.16,0,Sports & Fitness,Mumbai,Maharashtra,West,Hypermarket,57472,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5311289560699103,0.4688710439300897,9.0,4.0,20.0,11.0,7.666666666666667,363.67,-0.22704649757459647,3.333333333333333,0.08333333333333333,5.0,1,5224.240000000001,-1007.7400000000007,-0.0636931640397922,-1
2022-01,2022,1,13,1028,28,1889.525,2769.665,1,0,24396.125999999997,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Dehradun,Uttarakhand,North,Supermarket,27118,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6822214961015142,0.31777850389848583,14.0,14.0,12.0,13.333333333333334,0.0,1971.46,-0.041560569303176004,13.333333333333334,0.08333333333333333,14.0,1,66286.36,-41890.234000000004,-0.06365893131445555,-1
2022-02,2022,2,15,293,9,283.08,447.79,2,0,2581.16,57,ITC,Regular,419.35,373.16,0,Sports & Fitness,Ranchi,Jharkhand,East,Large Format,22219,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6321713303110833,0.3678286696889167,7.0,3.0,0.0,0.0,0.0,402.54,-0.2967655380912071,0.0,0.16666666666666666,6.0,1,3358.44,-777.2800000000002,-0.06355951236868951,-1
2023-11,2023,11,47,807,19,36.87,52.379999999999995,2,0,630.5799999999999,19,Coca-Cola,Economy,44.33,35.97,0,Baby Food,Pune,Maharashtra,West,Hypermarket,46687,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7038946162657503,0.29610538373424966,4.0,10.0,13.0,9.0,8.166666666666666,47.61,-0.2255828560054011,0.8333333333333339,0.16666666666666666,5.0,1,683.43,-52.85000000000002,-0.06352454461369106,-1
2024-12,2024,12,1,674,8,2012.9,3631.57,1,0,12198.062999999998,77,Maggi,Regular,2879.76,2638.43,0,Cosmetics,Mumbai,Maharashtra,West,Hypermarket,57472,0,2,2,3,3,12,0.0,1.0,0,73.0,21.0,8.0,1,0.5542781772071033,0.44572182279289674,6.0,2.0,3.0,3.6666666666666665,0.0,3136.89,-0.3583134887234447,3.6666666666666665,0.08333333333333333,6.0,1,21107.44,-8909.377,-0.06349328243527785,-1
2023-02,2023,2,39,1364,2,3419.85,5119.204599999996,1,0,6839.7,84,Harpic,Economy,4853.47,4214.21,0,Masks & Safety,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6680432346853263,0.33195676531467366,3.0,4.0,3.0,3.3333333333333335,0.0,4025.53,-0.15045969098467546,3.3333333333333335,0.08333333333333333,2.0,1,8428.42,-1588.7200000000003,-0.06341023359612297,-1
2024-02,2024,2,35,568,3,3915.02,5119.204599999996,1,0,11745.06,90,Coca-Cola,Regular,4370.4,3776.98,0,Category 90,Patna,Bihar,East,Supermarket,36265,1,3,1,3,3,12,0.0,1.0,0,57.0,21.0,6.0,2,0.7647711521434409,0.23522884785655906,1.0,1.0,1.0,1.0,0.0,3779.4,0.03588400274226488,1.0,0.08333333333333333,1.0,1,11330.94,414.119999999999,-0.06336486879711234,-1
2021-06,2021,6,26,621,24,161.775,293.29999999999995,2,0,4045.2,36,Parle,Regular,285.47,228.06,0,Health & Wellness,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5515683600409138,0.4484316399590862,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16666666666666666,9.0,1,5473.4400000000005,-1428.2400000000007,-0.06303568419838512,-1
2024-02,2024,2,16,1028,14,2567.76,3131.68,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Large Format,76820,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8199305165278702,0.1800694834721298,14.0,14.0,14.0,14.0,14.0,2550.29,0.006850201346964484,0.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.06270506406733767,-1
2022-02,2022,2,41,743,1,3142.28,4731.8,1,0,3142.28,81,Bikaji,Economy,4429.89,3485.05,0,Home Décor,Ranchi,Jharkhand,East,Supermarket,35348,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6640770953971005,0.33592290460289953,1.0,0.0,0.0,0.0,0.0,2917.62,0.07700111732268054,0.0,0.08333333333333333,2.0,1,3485.05,-342.77,-0.0625475180544457,-1
2021-02,2021,2,3,1097,12,408.08,630.52,1,0,4896.96,33,Paper Boat,Regular,626.01,560.07,0,Men’s Grooming,Chandigarh,Chandigarh,North,Supermarket,16520,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6472118251601853,0.3527881748398147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,7.0,1,6720.84,-1823.88,-0.06195492190926244,-1
2022-11,2022,11,20,649,14,433.54,794.27,1,0,6936.64,35,Kellogg's,Economy,711.77,579.42,0,Baby Care,Hyderabad,Telangana,South,Hypermarket,76898,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5458345398919763,0.4541654601080237,8.0,13.0,12.0,11.0,0.0,674.68,-0.35741388457133166,11.0,0.08333333333333333,10.0,1,8111.879999999999,-1175.2399999999989,-0.06169370871570823,-1
2024-11,2024,11,37,710,8,2223.97,3781.88,1,0,12198.062999999998,79,Fortune,Regular,3023.47,2591.51,0,Shaving & Deodorants,Nashik,Maharashtra,West,Large Format,22462,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5880593778755538,0.41194062212444615,1.0,1.0,2.0,1.3333333333333333,1.5,3248.24,-0.3153307636395923,-0.16666666666666674,0.08333333333333333,3.0,1,20732.08,-8534.017000000003,-0.06090023100757058,-1
2022-12,2022,12,45,369,28,40.575,52.72,1,0,1945.24,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Ludhiana,Punjab,North,Large Format,42237,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7696320182094083,0.2303679817905917,14.0,14.0,14.0,14.0,14.0,38.85,0.04440154325864757,0.0,0.08333333333333333,14.0,1,1095.92,849.3199999999999,-0.06073090506989798,-1
2023-10,2023,10,29,102,24,523.29,808.285,1,0,12558.96,65,Kissan,Regular,687.1,590.13,0,Electronics Accessories,Vijayawada,Andhra Pradesh,South,Supermarket,23054,0,3,2,3,3,12,0.0,1.0,0,16.0,21.0,8.0,1,0.6474077831457963,0.3525922168542037,9.0,10.0,7.0,8.666666666666666,0.0,645.49,-0.18931354445566392,8.666666666666666,0.08333333333333333,14.0,1,14163.119999999999,-1604.1599999999999,-0.06069425725544397,-1
2022-02,2022,2,40,1433,7,773.94,1405.02,1,0,5417.58,74,Pepsi,Economy,1316.63,1029.1,0,International Foods,Mumbai,Maharashtra,West,Hypermarket,56118,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.550839133962506,0.44916086603749406,1.0,2.0,1.0,1.3333333333333333,0.0,1027.16,-0.24652439712749288,1.3333333333333333,0.08333333333333333,1.0,1,7203.699999999999,-1786.119999999999,-0.06063585937044036,-1
2022-11,2022,11,32,1132,12,2421.735,3398.88,1,0,24103.423,91,Appy,Economy,3047.53,2682.53,0,Category 91,Indore,Madhya Pradesh,Central,Supermarket,26766,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7125097090806384,0.2874902909193616,7.0,5.0,3.0,5.0,0.0,2745.785,-0.11801725185401717,5.0,0.08333333333333333,2.0,1,32190.36,-8086.937000000002,-0.06061073416126339,-1
2024-12,2024,12,33,89,5,876.74,1525.115,2,1,4332.29,80,Lizol,Regular,1209.29,950.33,0,Sanitary & Adult Care,Ludhiana,Punjab,North,Large Format,34676,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5748681246987932,0.4251318753012068,1.0,2.0,3.0,2.0,2.0,1255.04,-0.30142465554769193,0.0,0.16666666666666666,1.0,1,4751.650000000001,-419.3600000000006,-0.06045534903210781,-1
2025-11,2025,11,13,219,5,2842.94,5119.204599999996,1,0,12198.062999999998,81,Nestlé,Regular,3936.11,3484.47,0,Home Décor,Dehradun,Uttarakhand,North,Supermarket,27118,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5553479929284331,0.44465200707156693,6.0,2.0,2.0,3.3333333333333335,3.0,3788.15,-0.2495175744757949,0.3333333333333335,0.08333333333333333,4.0,1,17422.35,-5224.287,-0.06031257662660172,-1
2024-10,2024,10,42,829,28,76.705,98.925,1,0,4040.1099999999997,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Bhubaneswar,Odisha,East,Supermarket,39830,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7753853929744756,0.22461460702552438,14.0,14.0,14.0,14.0,14.0,70.33,0.09064410506691163,0.0,0.08333333333333333,14.0,1,1751.3999999999999,2288.71,-0.059990694407877854,-1
2023-02,2023,2,23,1446,11,315.09,490.34,1,0,3465.99,8,Catch,Regular,433.69,363.54,0,"Sugar, Jaggery & Salt",Meerut,Uttar Pradesh,North,Large Format,44804,1,4,1,3,3,12,0.0,1.0,0,56.0,21.0,5.0,1,0.6425949341273401,0.35740506587265986,8.0,9.0,8.0,8.333333333333334,0.0,423.34,-0.2557046339686667,8.333333333333334,0.08333333333333333,14.0,1,3998.94,-532.9500000000003,-0.05994938666198313,-1
2021-02,2021,2,35,1092,14,1874.33,2183.67,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Patna,Bihar,East,Supermarket,36265,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.858339401099983,0.14166059890001703,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,28.0,0,27126.26,-14928.197,-0.059869624695900514,-1
2021-02,2021,2,33,1092,22,1723.2649999999999,2178.45,0,0,24396.125999999997,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Ludhiana,Punjab,North,Large Format,34676,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7910509766118111,0.20894902338818888,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0,42626.979999999996,-18230.854,-0.05980290120413434,-1
2024-11,2024,11,21,219,7,3298.635,4926.99,1,0,20968.593,81,Nestlé,Regular,3936.11,3484.47,0,Home Décor,Bengaluru,Karnataka,South,Hypermarket,64803,0,3,2,3,3,12,0.0,1.0,0,66.0,21.0,6.0,1,0.6695030840330507,0.3304969159669493,1.0,4.0,3.0,2.6666666666666665,2.8333333333333335,4125.349199999999,-0.20039859893547923,-0.16666666666666696,0.08333333333333333,1.0,1,24391.289999999997,-3422.6969999999965,-0.059690015340276625,-1
2022-10,2022,10,46,829,28,58.59,87.75999999999999,1,0,5771.04,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Kolkata,West Bengal,East,Large Format,59475,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6676162260711032,0.33238377392889684,14.0,14.0,0.0,0.0,0.0,63.65,-0.07949724934018454,0.0,0.08333333333333333,14.0,1,1751.3999999999999,4019.6400000000003,-0.05967929299872987,-1
2023-11,2023,11,14,122,28,76.59,96.92,1,0,2777.76,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Tirupati,Andhra Pradesh,South,Supermarket,20831,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7902393726784978,0.20976062732150225,14.0,9.0,14.0,12.333333333333334,13.166666666666666,69.33,0.10471657140175154,-0.8333333333333321,0.08333333333333333,14.0,1,1944.8799999999999,832.8800000000003,-0.059655327183996354,-1
2023-02,2023,2,20,44,5,435.65,815.12,2,0,2169.46,56,Red Bull,Premium,719.69,571.31,0,Gardening,Hyderabad,Telangana,South,Hypermarket,76898,1,4,1,3,3,12,0.0,1.0,0,99.0,21.0,11.0,1,0.5344611836294042,0.4655388163705958,1.0,1.0,0.0,0.0,0.0,691.29,-0.3698013852799818,0.0,0.16666666666666666,1.0,1,2856.5499999999997,-687.0899999999997,-0.05894318470111348,-1
2024-10,2024,10,50,695,6,4091.0,5119.204599999996,1,0,12198.062999999998,81,Monster,Regular,4399.98,3776.46,0,Home Décor,Meerut,Uttar Pradesh,North,Supermarket,25560,0,4,2,3,3,12,0.0,1.0,0,88.0,21.0,13.0,1,0.7991475863262044,0.20085241367379558,6.0,2.0,14.0,7.333333333333333,5.666666666666667,3618.0745999999995,0.1307118984968659,1.666666666666666,0.08333333333333333,1.0,1,22658.760000000002,-10460.697000000004,-0.05893357568776858,-1
2021-12,2021,12,17,248,14,904.16,1468.31,1,0,12198.062999999998,96,Amul,Regular,1389.63,1197.76,0,Category 96,Tirupati,Andhra Pradesh,South,Supermarket,17841,0,3,2,3,3,12,0.32,2.01,1,0.0,0.0,0.0,0,0.6157827706683193,0.3842172293316807,36.0,14.0,0.0,0.0,0.0,1173.5466666666669,-0.2295491726820558,0.0,0.08333333333333333,14.0,1,16768.64,-4570.577000000001,-0.058900214708353604,-1
2025-02,2025,2,4,1243,10,729.13,1116.71,1,0,7291.3,41,Surf Excel,Regular,876.95,786.24,0,Air Fresheners,Amritsar,Punjab,North,Supermarket,29153,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6529269013441269,0.3470730986558731,4.0,3.0,1.0,2.6666666666666665,2.1666666666666665,806.49,-0.09592183400175845,0.5,0.08333333333333333,2.0,1,7862.4,-571.0999999999995,-0.058726872646768125,-1
2023-02,2023,2,21,1028,14,2359.55,2946.88,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Bengaluru,Karnataka,South,Hypermarket,64803,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8006942936258009,0.1993057063741991,14.0,14.0,14.0,14.0,0.0,2256.43,0.045700509191200195,14.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.05869669556530277,-1
2023-12,2023,12,46,1464,37,41.70333333333333,56.35333333333333,1,0,1704.99,10,Amul,Regular,47.51,38.5,0,Packaged Foods,Kolkata,West Bengal,East,Large Format,59475,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7400331243345558,0.2599668756654442,15.0,11.0,10.0,12.0,13.833333333333334,44.795,-0.06901811804104366,-1.833333333333334,0.08333333333333333,20.0,1,1424.5,280.49,-0.05865178846225505,-1
2023-02,2023,2,1,857,9,1187.38,1724.38,1,0,10686.42,34,Tropicana,Regular,1527.12,1230.92,0,Women’s Hygiene,Mumbai,Maharashtra,West,Hypermarket,57472,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6885837228453126,0.31141627715468745,4.0,1.0,5.0,3.3333333333333335,0.0,1329.1,-0.10662854555215653,3.3333333333333335,0.08333333333333333,6.0,1,11078.28,-391.8600000000006,-0.057543359345598954,-1
2021-12,2021,12,30,434,16,47.21,65.66,2,0,755.36,12,MDH,Regular,62.18,49.48,0,Snacks & Namkeen,Ranchi,Jharkhand,East,Supermarket,34029,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7190070057873896,0.28099299421261037,2.0,3.0,2.0,2.3333333333333335,0.0,57.32,-0.17637822441768625,2.3333333333333335,0.16666666666666666,4.0,1,791.68,-36.319999999999936,-0.057410754880268255,-1
2022-12,2022,12,26,1028,14,2621.33,2916.46,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8988054010684186,0.10119459893158145,14.0,14.0,14.0,14.0,0.0,1984.48,0.32091530258762224,14.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.05721121604588264,-1
2022-10,2022,10,46,599,9,1386.81,2521.08,1,0,12198.062999999998,79,Patanjali,Economy,2274.41,2013.2,0,Shaving & Deodorants,Kolkata,West Bengal,East,Large Format,59475,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5500856775667571,0.4499143224332429,2.0,2.0,4.0,2.6666666666666665,3.5,2136.53,-0.35090543996531515,-0.8333333333333335,0.08333333333333333,1.0,1,18118.8,-5920.737000000001,-0.05716582201993836,-1
2024-11,2024,11,20,122,28,72.875,102.44,1,0,3995.7,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Hyderabad,Telangana,South,Hypermarket,76898,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7113920343615775,0.2886079656384225,14.0,14.0,14.0,14.0,14.0,80.19,-0.0912208493425508,0.0,0.08333333333333333,14.0,1,1944.8799999999999,2050.8199999999997,-0.057162759998242496,-1
2021-02,2021,2,46,753,2,2112.53,3520.61,1,0,4225.06,87,Paper Boat,Economy,3489.28,2859.98,0,Kids Snacks,Kolkata,West Bengal,East,Large Format,59475,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6000465828364971,0.39995341716350286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,5719.96,-1494.8999999999996,-0.057151255968672765,-1
2024-02,2024,2,34,192,6,1109.97,1984.8,1,0,6659.82,96,Coca-Cola,Regular,1654.55,1312.42,0,Category 96,Faridabad,Haryana,North,Supermarket,34893,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5592351874244257,0.4407648125755743,4.0,1.0,1.0,2.0,2.5,1146.14,-0.03155809933205539,-0.5,0.08333333333333333,2.0,1,7874.52,-1214.7000000000007,-0.05694587008697494,-1
2023-02,2023,2,4,959,2,4125.349199999999,5119.204599999996,1,0,8724.34,84,Catch,Economy,5489.48,5018.77,0,Masks & Safety,Amritsar,Punjab,North,Supermarket,29153,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,4.0,3.0,2.0,3.0,0.0,4125.349199999999,0.0,3.0,0.08333333333333333,3.0,1,10037.54,-1313.2000000000007,-0.05680426644041303,-1
2024-02,2024,2,36,274,2,4125.349199999999,5119.204599999996,1,0,8730.48,91,Fortune,Economy,4697.77,3767.27,0,Category 91,Lucknow,Uttar Pradesh,North,Large Format,34779,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,1.0,1.0,1.0,0.0,4125.349199999999,0.0,1.0,0.08333333333333333,1.0,1,7534.54,1195.9399999999996,-0.05680426644041303,-1
2022-10,2022,10,16,76,28,105.28,146.135,1,0,13026.74,1,Catch,Regular,131.49,107.82,1,Fresh Produce,Mumbai,Maharashtra,West,Large Format,76820,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.72042973962432,0.27957026037568,14.0,14.0,28.0,18.666666666666668,0.0,127.95,-0.1771785840001674,18.666666666666668,0.08333333333333333,28.0,1,3018.96,10007.779999999999,-0.05654420167674845,-1
2022-02,2022,2,35,1028,14,2134.19,2789.86,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Patna,Bihar,East,Supermarket,36265,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.764981038475049,0.23501896152495105,28.0,14.0,14.0,18.666666666666668,0.0,2084.245,0.02396311372992957,18.666666666666668,0.0,14.0,0,33143.18,-20945.117000000002,-0.056308499021555214,-1
